t,x,y,z,vx,vy,vz,dl_left,F_left,dl_right,F_right,z_bumper,vz_bumper,angularVelocity_y, inertia_y,,drehimpuls_L,E_translation,E_rotation,E_gesamt,impuls_p,impuls_gesamt
5.790783,-0.0618845,0,-2.095624,0.131454,0,-0.2814977,0,0,0,0,-1.77775,-0.2874011,-0.5787227,0.0634,,-9.128118297,0.055468669,0.010616963,0.066085631,-0.39409678,-9.522215077
5.810783,-0.05925719,0,-2.101213,0.1313946,0,-0.2799768,0,0,0,0,-1.783514,-0.2880094,-0.5787166,0.0634,,-9.128022082,0.054870906,0.010616739,0.065487645,-0.39196752,-9.519989602
5.830784,-0.05663151,0,-2.106771,0.1313177,0,-0.2784533,0,0,0,0,-1.789291,-0.2886188,-0.5787101,0.0634,,-9.127919558,0.054275368,0.010616501,0.064891869,-0.38983462,-9.517754178
5.850784,-0.05400786,0,-2.112299,0.1312242,0,-0.2769343,0,0,0,0,-1.79508,-0.2892264,-0.5787025,0.0634,,-9.127799685,0.053684825,0.010616222,0.064301046,-0.38770802,-9.515507705
5.870781,-0.05138659,0,-2.117796,0.1311118,0,-0.2754188,0,0,0,0,-1.800881,-0.2898326,-0.5786969,0.0634,,-9.127711356,0.053098861,0.010616016,0.063714877,-0.38558632,-9.513297676
5.890781,-0.04876799,0,-2.123263,0.1309823,0,-0.2739011,0,0,0,0,-1.806694,-0.2904397,-0.5786904,0.0634,,-9.127608833,0.052515269,0.010615778,0.063131047,-0.38346154,-9.511070373
5.910782,-0.0461525,0,-2.1287,0.130835,0,-0.272389,0,0,0,0,-1.812519,-0.2910445,-0.5786847,0.0634,,-9.127518927,0.051937037,0.010615569,0.062552606,-0.3813446,-9.508863527
5.930782,-0.04354038,0,-2.134107,0.1306719,0,-0.27087,0,0,0,0,-1.818357,-0.2916521,-0.5786753,0.0634,,-9.127370662,0.05135939,0.010615224,0.061974614,-0.379218,-9.506588662
5.950783,-0.04093207,0,-2.139483,0.1304877,0,-0.2693642,0,0,0,0,-1.824206,-0.2922544,-0.5786728,0.0634,,-9.12733123,0.050789951,0.010615132,0.061405083,-0.37710988,-9.50444111
5.970783,-0.03832787,0,-2.14483,0.1302895,0,-0.2678524,0,0,0,0,-1.830068,-0.2928591,-0.5786639,0.0634,,-9.127190852,0.050221436,0.010614806,0.060836241,-0.37499336,-9.502184212
5.990784,-0.0357281,0,-2.150146,0.1300728,0,-0.2663451,0,0,0,0,-1.835941,-0.2934621,-0.578657,0.0634,,-9.127082019,0.049657799,0.010614552,0.060272351,-0.37288314,-9.499965159
6.010784,-0.03313317,0,-2.155432,0.1298379,0,-0.2648441,0,0,0,0,-1.841827,-0.2940624,-0.5786519,0.0634,,-9.127001577,0.049099678,0.010614365,0.059714043,-0.37078174,-9.497783317
6.030781,-0.03054338,0,-2.160688,0.1295871,0,-0.2633395,0,0,0,0,-1.847724,-0.2946643,-0.5786434,0.0634,,-9.126867508,0.048543385,0.010614053,0.059157438,-0.3686753,-9.495542808
6.050781,-0.02795914,0,-2.165914,0.1293164,0,-0.2618448,0,0,0,0,-1.853634,-0.2952622,-0.5786398,0.0634,,-9.126810726,0.04799389,0.010613921,0.058607811,-0.36658272,-9.493393446
6.070782,-0.02538069,0,-2.171111,0.1290309,0,-0.2603514,0,0,0,0,-1.859555,-0.2958595,-0.5786325,0.0634,,-9.126695584,0.047447996,0.010613654,0.05806165,-0.36449196,-9.491187544
6.090782,-0.02280847,0,-2.176277,0.1287273,0,-0.2588544,0,0,0,0,-1.865489,-0.2964583,-0.5786244,0.0634,,-9.126567823,0.04690392,0.010613356,0.057517277,-0.36239616,-9.488963983
6.110783,-0.02024277,0,-2.181414,0.1284068,0,-0.2573716,0,0,0,0,-1.871434,-0.2970514,-0.5786188,0.0634,,-9.126479495,0.046368098,0.010613151,0.056981249,-0.36032024,-9.486799735
6.130783,-0.01768396,0,-2.186521,0.1280686,0,-0.2558847,0,0,0,0,-1.877391,-0.2976462,-0.5786116,0.0634,,-9.126365931,0.045833886,0.010612887,0.056446773,-0.35823858,-9.484604511
6.150784,-0.01513239,0,-2.191598,0.127713,0,-0.2544072,0,0,0,0,-1.88336,-0.2982372,-0.5786062,0.0634,,-9.126280757,0.045306116,0.010612689,0.055918805,-0.35617008,-9.482450837
6.170784,-0.01258836,0,-2.196646,0.1273415,0,-0.252931,0,0,0,0,-1.889341,-0.2988277,-0.5785984,0.0634,,-9.126157729,0.044781864,0.010612403,0.055394266,-0.3541034,-9.480261129
6.190781,-0.01005226,0,-2.201665,0.126952,0,-0.2514594,0,0,0,0,-1.895333,-0.2994163,-0.578592,0.0634,,-9.126056782,0.044262281,0.010612168,0.054874449,-0.35204316,-9.478099942
6.210781,-0.007524403,0,-2.206655,0.1265457,0,-0.2499923,0,0,0,0,-1.901338,-0.3000032,-0.5785851,0.0634,,-9.12594795,0.043747305,0.010611915,0.05435922,-0.34998922,-9.47593717
6.230782,-0.005005135,0,-2.211615,0.1261218,0,-0.2485327,0,0,0,0,-1.907354,-0.300587,-0.5785802,0.0634,,-9.125870662,0.043237952,0.010611735,0.053849687,-0.34794578,-9.473816442
6.250782,-0.002494779,0,-2.216546,0.1256823,0,-0.2470753,0,0,0,0,-1.913381,-0.30117,-0.5785725,0.0634,,-9.125749211,0.042732343,0.010611453,0.053343795,-0.34590542,-9.471654631
6.270782,6.30E-06,0,-2.221448,0.1252256,0,-0.2456231,0,0,0,0,-1.91942,-0.3017508,-0.5785654,0.0634,,-9.125637224,0.042231495,0.010611192,0.052842687,-0.34387234,-9.469509564
6.290783,0.002497802,0,-2.226321,0.1247512,0,-0.2441795,0,0,0,0,-1.925471,-0.3023283,-0.5785608,0.0634,,-9.125564669,0.04173654,0.010611023,0.052347563,-0.3418513,-9.467415969
6.310783,0.004979379,0,-2.231166,0.1242611,0,-0.2427381,0,0,0,0,-1.931533,-0.3029049,-0.5785534,0.0634,,-9.12544795,0.04124525,0.010610752,0.051856002,-0.33983334,-9.46528129
6.330784,0.00745069,0,-2.235982,0.1237541,0,-0.2413031,0,0,0,0,-1.937607,-0.3034789,-0.5785466,0.0634,,-9.125340694,0.04075903,0.010610503,0.051369533,-0.33782434,-9.463165034
6.35078,0.009911409,0,-2.240769,0.1232307,0,-0.2398763,0,0,0,0,-1.943692,-0.3040496,-0.5785407,0.0634,,-9.125247634,0.040278448,0.010610286,0.050888734,-0.33582682,-9.461074454
6.370781,0.01236122,0,-2.245528,0.1226904,0,-0.2384531,0,0,0,0,-1.949788,-0.3046189,-0.5785341,0.0634,,-9.125143533,0.039801917,0.010610044,0.050411961,-0.33383434,-9.458977873
6.390781,0.01479978,0,-2.250259,0.1221343,0,-0.237039,0,0,0,0,-1.955896,-0.3051845,-0.5785281,0.0634,,-9.125048896,0.039331241,0.010609824,0.049941065,-0.3318546,-9.456903496
6.410782,0.01722677,0,-2.254961,0.1215618,0,-0.2356282,0,0,0,0,-1.962015,-0.3057489,-0.5785205,0.0634,,-9.124929022,0.038864454,0.010609545,0.049473999,-0.32987948,-9.454808502
6.430782,0.01964187,0,-2.259636,0.1209724,0,-0.2342248,0,0,0,0,-1.968145,-0.3063102,-0.5785141,0.0634,,-9.124828076,0.03840288,0.01060931,0.04901219,-0.32791472,-9.452742796
6.450783,0.02204475,0,-2.264282,0.1203676,0,-0.2328307,0,0,0,0,-1.974287,-0.3068679,-0.5785078,0.0634,,-9.124728707,0.037947094,0.010609079,0.048556174,-0.32596298,-9.450691687
6.470783,0.02443509,0,-2.268901,0.1197461,0,-0.2314414,0,0,0,0,-1.980439,-0.3074236,-0.5785011,0.0634,,-9.124623028,0.037495585,0.010608834,0.048104419,-0.32401796,-9.448640988
6.490784,0.02681254,0,-2.273493,0.1191082,0,-0.2300586,0,0,0,0,-1.986602,-0.3079767,-0.5784945,0.0634,,-9.124518927,0.037048872,0.010608592,0.047657463,-0.32208204,-9.446600967
6.510784,0.02917686,0,-2.278057,0.1184561,0,-0.2286898,0,0,0,0,-1.992777,-0.3085243,-0.5784895,0.0634,,-9.124440063,0.036609317,0.010608408,0.047217725,-0.32016572,-9.444605783
6.530781,0.03152767,0,-2.282593,0.1177865,0,-0.2273192,0,0,0,0,-1.998962,-0.3090725,-0.5784808,0.0634,,-9.124302839,0.036171813,0.010608089,0.046779902,-0.31824688,-9.442549719
6.550781,0.03386466,0,-2.287103,0.1171018,0,-0.2259628,0,0,0,0,-2.005158,-0.309615,-0.5784753,0.0634,,-9.124216088,0.035741431,0.010607887,0.046349318,-0.31634792,-9.440564008
6.570782,0.03618757,0,-2.291586,0.1164019,0,-0.2246139,0,0,0,0,-2.011365,-0.3101546,-0.5784689,0.0634,,-9.124115142,0.035315983,0.010607653,0.045923636,-0.31445946,-9.438574602
6.590782,0.03849601,0,-2.296041,0.1156846,0,-0.2232712,0,0,0,0,-2.017583,-0.3106917,-0.5784634,0.0634,,-9.124028391,0.03489502,0.010607451,0.045502471,-0.31257968,-9.436608071
6.610783,0.04078972,0,-2.300471,0.1149541,0,-0.221939,0,0,0,0,-2.023811,-0.3112246,-0.5784566,0.0634,,-9.123921136,0.034479844,0.010607202,0.045087045,-0.3107146,-9.434635736
6.630783,0.04306838,0,-2.304874,0.114207,0,-0.2206126,0,0,0,0,-2.03005,-0.3117551,-0.5784494,0.0634,,-9.123807571,0.034068943,0.010606938,0.044675881,-0.30885764,-9.432665211
6.650784,0.04533167,0,-2.30925,0.1134441,0,-0.2192954,0,0,0,0,-2.0363,-0.312282,-0.5784432,0.0634,,-9.123709779,0.033663331,0.01060671,0.044270041,-0.30701356,-9.430723339
6.670784,0.04757936,0,-2.313601,0.1126683,0,-0.2179922,0,0,0,0,-2.042559,-0.3128033,-0.5784378,0.0634,,-9.123624606,0.033264419,0.010606512,0.043870932,-0.30518908,-9.428813686
6.690781,0.04981107,0,-2.317925,0.1118756,0,-0.2166892,0,0,0,0,-2.04883,-0.3133245,-0.5784283,0.0634,,-9.123474763,0.032867947,0.010606164,0.04347411,-0.30336488,-9.426839643
6.710781,0.05202652,0,-2.322224,0.1110681,0,-0.2154022,0,0,0,0,-2.05511,-0.3138393,-0.5784234,0.0634,,-9.123397476,0.032478675,0.010605984,0.043084659,-0.30156308,-9.424960556
6.730782,0.05422541,0,-2.326497,0.1102456,0,-0.214121,0,0,0,0,-2.061401,-0.3143518,-0.578416,0.0634,,-9.123280757,0.032093462,0.010605713,0.042699175,-0.2997694,-9.423050157
6.750782,0.0564075,0,-2.330745,0.1094098,0,-0.2128558,0,0,0,0,-2.067701,-0.3148578,-0.5784117,0.0634,,-9.123212934,0.031715314,0.010605555,0.042320869,-0.29799812,-9.421211054
6.770782,0.05857243,0,-2.334968,0.1085577,0,-0.2115906,0,0,0,0,-2.074012,-0.3153639,-0.5784019,0.0634,,-9.12305836,0.031339407,0.010605196,0.041944603,-0.29622684,-9.4192852
6.790783,0.06071994,0,-2.339166,0.107692,0,-0.2103457,0,0,0,0,-2.080333,-0.3158619,-0.5783991,0.0634,,-9.123014196,0.030971719,0.010605093,0.041576812,-0.29448398,-9.417498176
6.810783,0.06284977,0,-2.34334,0.1068119,0,-0.2091035,0,0,0,0,-2.086664,-0.3163587,-0.5783905,0.0634,,-9.122878549,0.030606992,0.010604778,0.041211769,-0.2927449,-9.415623449
6.830784,0.06496156,0,-2.347488,0.1059168,0,-0.2078722,0,0,0,0,-2.093004,-0.3168513,-0.5783833,0.0634,,-9.122764984,0.030247596,0.010604514,0.04085211,-0.29102108,-9.413786064
6.85078,0.06705511,0,-2.351613,0.1050085,0,-0.2066545,0,0,0,0,-2.099355,-0.3173384,-0.5783775,0.0634,,-9.122673502,0.029894258,0.010604301,0.040498559,-0.2893163,-9.411989802
6.870781,0.06913011,0,-2.355713,0.104086,0,-0.2054468,0,0,0,0,-2.105714,-0.3178214,-0.5783713,0.0634,,-9.12257571,0.029545871,0.010604074,0.040149945,-0.28762552,-9.41020123
6.890781,0.07118624,0,-2.35979,0.1031484,0,-0.2042476,0,0,0,0,-2.112084,-0.3183011,-0.5783646,0.0634,,-9.122470032,0.029201957,0.010603828,0.039805785,-0.28594664,-9.408416672
6.910782,0.07322329,0,-2.363842,0.1021988,0,-0.2030617,0,0,0,0,-2.118463,-0.3187755,-0.578358,0.0634,,-9.122365931,0.028863838,0.010603586,0.039467424,-0.28428638,-9.406652311
6.930782,0.07524095,0,-2.367872,0.1012344,0,-0.2018839,0,0,0,0,-2.124851,-0.3192466,-0.5783501,0.0634,,-9.122241325,0.028529976,0.010603296,0.039133273,-0.28263746,-9.404878785
6.950783,0.07723898,0,-2.371878,0.1002569,0,-0.2007206,0,0,0,0,-2.131248,-0.3197119,-0.5783443,0.0634,,-9.122149842,0.028202131,0.010603084,0.038805215,-0.28100884,-9.403158682
6.970783,0.0792171,0,-2.375861,0.09926611,0,-0.1995689,0,0,0,0,-2.137655,-0.3201726,-0.5783389,0.0634,,-9.122064669,0.027879422,0.010602885,0.038482308,-0.27939646,-9.401461129
6.990784,0.08117504,0,-2.379822,0.09826232,0,-0.1984283,0,0,0,0,-2.144071,-0.3206288,-0.5783328,0.0634,,-9.121968454,0.027561653,0.010602662,0.038164315,-0.27779962,-9.399768074
7.01078,0.08311254,0,-2.38376,0.09724446,0,-0.1972966,0,0,0,0,-2.150496,-0.3210815,-0.5783251,0.0634,,-9.121847003,0.027248164,0.01060238,0.037850543,-0.27621524,-9.398062243
7.030781,0.08502935,0,-2.387676,0.09621464,0,-0.1961795,0,0,0,0,-2.156929,-0.3215283,-0.5783188,0.0634,,-9.121747634,0.026940477,0.010602149,0.037542626,-0.2746513,-9.396398934
7.050781,0.08692518,0,-2.391569,0.09517085,0,-0.1950716,0,0,0,0,-2.163372,-0.3219715,-0.5783111,0.0634,,-9.121626183,0.02663705,0.010601866,0.037238917,-0.27310024,-9.394726423
7.070782,0.0887998,0,-2.395441,0.09411537,0,-0.1939789,0,0,0,0,-2.169823,-0.3224086,-0.5783052,0.0634,,-9.121533123,0.02633947,0.01060165,0.036941119,-0.27157046,-9.393103583
7.090782,0.09065299,0,-2.399291,0.09304719,0,-0.1928984,0,0,0,0,-2.176283,-0.3228408,-0.5782993,0.0634,,-9.121440063,0.026046855,0.010601434,0.036648288,-0.27005776,-9.391497823
7.110783,0.09248449,0,-2.40312,0.09196673,0,-0.1918298,0,0,0,0,-2.182752,-0.3232682,-0.5782929,0.0634,,-9.121339117,0.025759071,0.010601199,0.036360269,-0.26856172,-9.389900837
7.130783,0.09429403,0,-2.406928,0.09087387,0,-0.1907749,0,0,0,0,-2.189229,-0.3236902,-0.5782875,0.0634,,-9.121253943,0.025476544,0.010601001,0.036077545,-0.26708486,-9.388338803
7.150784,0.09608139,0,-2.410716,0.08976885,0,-0.189732,0,0,0,0,-2.195714,-0.3241073,-0.5782816,0.0634,,-9.121160883,0.025198762,0.010600785,0.035799547,-0.2656248,-9.386785683
7.17078,0.09784631,0,-2.414482,0.0886512,0,-0.1886989,0,0,0,0,-2.202207,-0.3245206,-0.5782732,0.0634,,-9.121028391,0.024925092,0.010600477,0.035525569,-0.26417846,-9.385206851
7.190781,0.09958856,0,-2.418229,0.08752159,0,-0.187679,0,0,0,0,-2.208708,-0.3249285,-0.5782651,0.0634,,-9.120900631,0.024656385,0.01060018,0.035256565,-0.2627506,-9.383651231
7.210781,0.1013079,0,-2.421955,0.086382,0,-0.1866779,0,0,0,0,-2.215218,-0.3253289,-0.5782612,0.0634,,-9.120839117,0.024394047,0.010600037,0.034994084,-0.26134906,-9.382188177
7.230782,0.1030042,0,-2.425662,0.08522927,0,-0.1856846,0,0,0,0,-2.221735,-0.3257263,-0.5782531,0.0634,,-9.120711356,0.024135139,0.01059974,0.034734879,-0.25995844,-9.380669796
7.250782,0.1046771,0,-2.429349,0.08406594,0,-0.1847073,0,0,0,0,-2.22826,-0.3261172,-0.5782471,0.0634,,-9.120616719,0.023881751,0.01059952,0.03448127,-0.25859022,-9.379206939
7.270782,0.1063264,0,-2.433017,0.08289135,0,-0.1837436,0,0,0,0,-2.234793,-0.3265027,-0.5782411,0.0634,,-9.120522082,0.023633197,0.0105993,0.034232497,-0.25724104,-9.377763122
7.290783,0.1079519,0,-2.436666,0.08170605,0,-0.1827935,0,0,0,0,-2.241333,-0.3268827,-0.5782348,0.0634,,-9.120422713,0.023389425,0.010599069,0.033988493,-0.2559109,-9.376333613
7.310783,0.1095534,0,-2.440297,0.08050852,0,-0.1818542,0,0,0,0,-2.247881,-0.3272585,-0.5782264,0.0634,,-9.120290221,0.023149665,0.010598761,0.033748426,-0.25459588,-9.374886101
7.330784,0.1111307,0,-2.443909,0.07930227,0,-0.1809351,0,0,0,0,-2.254436,-0.3276261,-0.5782232,0.0634,,-9.120239748,0.022916257,0.010598644,0.033514901,-0.25330914,-9.373548888
7.35078,0.1126836,0,-2.447503,0.07808384,0,-0.1800234,0,0,0,0,-2.260998,-0.3279908,-0.578214,0.0634,,-9.120094637,0.022685897,0.010598306,0.033284204,-0.25203276,-9.372127397
7.370781,0.1142118,0,-2.451079,0.07685562,0,-0.1791293,0,0,0,0,-2.267568,-0.3283484,-0.5782081,0.0634,,-9.120001577,0.022461114,0.01059809,0.033059204,-0.25078102,-9.370782597
7.390781,0.1157152,0,-2.454638,0.07561692,0,-0.1782494,0,0,0,0,-2.274144,-0.3287004,-0.5782022,0.0634,,-9.119908517,0.022240994,0.010597874,0.032838868,-0.24954916,-9.369457677
7.410782,0.1171935,0,-2.45818,0.07436771,0,-0.177381,0,0,0,0,-2.280728,-0.3290477,-0.5781936,0.0634,,-9.119772871,0.022024813,0.010597558,0.032622372,-0.2483334,-9.368106271
